id,uid,created_at,first_name,last_name,gender,language,birth_date,email,phone_number,token,city_id,country_id,business_id,device_library_identifier,push_token,device,is_pass_updated,pass_updated_at,last_active_at,apple_last_signaled_at,signedUpBusinessBranchId,referredByCustomerId,is_ghost
20914,678ba8a0,2025-11-24 19:43:51.000,David,Martin,MALE,ES,1987-11-19,oclark@example.org,+34673440268,983f749152eb489c88f61682f289ffa0,12,1,200,a389082f,85bf204c,BOTH,1,2026-04-05 06:13:52.000,2026-04-11 19:43:51.000,2026-04-08 19:43:51.000,537,,0
20915,f8225bb3,2025-09-20 19:43:51.000,Anthony,Gonzales,MALE,ES,1978-11-25,rodriguezdouglas@example.com,+34634582703,f82ddf4e58854881ae8341dc6b51e12e,6,1,200,0ee52b97,4331e64d,BOTH,1,2026-04-01 15:23:59.000,2026-03-23 19:43:51.000,2026-03-18 19:43:51.000,537,,0
20916,9b019e0a,2025-08-10 19:43:51.000,Juan,Aguirre,MALE,ES,1994-05-13,douglas26@example.net,+34651537791,09bf26fca99f494aad4802e134c241af,9,1,200,c9b69709,fdffe816,ANDROID,1,2026-03-23 00:02:58.000,2026-04-02 19:43:51.000,,538,,0
20917,9472ee21,2025-02-02 19:43:51.000,Alex,Carter,MALE,ES,1980-06-01,blairsusan@example.org,+34693244342,e88f87fcc5a24d7d85f5f814a92afc18,8,1,200,9465590a,3f6d64d2,BOTH,1,2026-04-23 01:25:39.000,2026-04-14 19:43:51.000,2026-04-12 19:43:51.000,537,,0
20918,9c5b945c,2024-08-13 19:43:51.000,Heather,Martin,FEMALE,ES,1981-12-17,carla40@example.org,+34640499085,633ed99014b544e89a5e67d815533532,10,1,200,7321427c,0548e84e,ANDROID,0,2026-04-05 12:04:03.000,2025-12-13 19:43:51.000,,537,,0
20919,5647e205,2024-12-14 19:43:51.000,Jessica,Anthony,FEMALE,ES,1972-08-11,timothy58@example.com,+34647904080,9e2de232ef2242c48eba790243336821,5,1,200,872d8953,9abc8f46,APPLE,0,2026-05-08 17:35:14.000,2025-04-29 19:43:51.000,2025-04-25 19:43:51.000,537,,0
20920,de36311f,2025-03-07 19:43:51.000,Diane,Obrien,FEMALE,ES,2004-04-19,donnasingh@example.com,+34690636361,0d3bc0293f134a3ba7a448062236d42c,15,1,200,e630ab5e,fcaf7e11,ANDROID,1,2026-04-11 07:51:33.000,2026-04-29 19:43:51.000,,537,,0
20921,27f02fa0,2025-09-11 19:43:51.000,Robin,Knight,FEMALE,ES,1972-01-23,mblankenship@example.com,+34634956360,fb8c21c3c230484b89d4495263b68e01,4,1,200,1859432c,93e9aa10,APPLE,0,2026-05-02 21:57:21.000,2026-05-05 19:43:51.000,2026-05-02 19:43:51.000,537,,0
20922,c62a14f5,2025-01-27 19:43:51.000,Chad,Reynolds,MALE,ES,1975-09-06,dvalenzuela@example.com,+34661561240,bd8ac350835c4053badc4434d4dd8415,7,1,200,05a2b6a3,acf69a17,APPLE,1,2026-04-07 00:47:36.000,2025-04-13 19:43:51.000,2025-04-08 19:43:51.000,537,,0
20923,ddbc5eee,2024-10-01 19:43:51.000,James,Drake,MALE,ES,1979-05-09,lauramorris@example.net,+34686942331,3bf6b0c23f55450ea428dee4d7df2a3c,15,1,201,32dd06a3,7ecc98db,ANDROID,1,2026-05-08 08:17:02.000,2025-09-12 19:43:51.000,,543,,0
20924,06e795a8,2024-06-21 19:43:51.000,Robin,Chaney,FEMALE,ES,1989-07-07,lisajefferson@example.org,+34679915417,f42da17c9cb54f42888ee68e27fea8f1,15,1,201,8527dd31,35d11c55,APPLE,1,2026-04-10 07:30:45.000,2025-12-11 19:43:51.000,2025-12-09 19:43:51.000,541,,0
20925,5f861ec1,2024-06-20 19:43:51.000,Lisa,Ward,FEMALE,ES,1973-01-20,anewman@example.net,+34607544820,c4f6228987d44a2fa32471156df2ac87,12,1,201,37cc4d46,c02b7608,APPLE,1,2026-04-12 03:12:44.000,2026-03-09 19:43:51.000,2026-03-04 19:43:51.000,543,,0
20926,5921db3b,2024-11-01 19:43:51.000,Karen,Bentley,FEMALE,ES,1986-10-28,mcgeecolin@example.org,+34639700030,044d35b2337a480ebb56bfb073ef2b7e,3,1,201,979bf7bc,4bc26435,BOTH,1,2026-03-23 03:36:45.000,2026-02-21 19:43:51.000,2026-02-17 19:43:51.000,541,,0
20927,b2d8fb97,2025-12-21 19:43:51.000,Ronald,Franco,MALE,ES,1988-05-24,jsmith@example.com,+34620542252,8dc19cfef1bf42e38b4ee6ca737a3b95,6,1,201,b8fa591c,cdd62dba,BOTH,1,2026-04-28 03:31:11.000,2026-05-03 19:43:51.000,2026-05-03 19:43:51.000,543,,0
20928,55017c8e,2024-05-08 19:43:51.000,Adrian,Valdez,MALE,ES,1974-12-09,nathanroberts@example.com,+34638344581,241a883cabd64b95aceb284b62cb31ad,3,1,201,c956019a,2389a9ef,ANDROID,1,2026-03-21 03:14:54.000,2025-12-13 19:43:51.000,,539,,1
20929,d77634dc,2024-10-03 19:43:51.000,Richard,Stout,MALE,ES,2002-07-02,tina70@example.net,+34600646083,f902b2e6d0444433ba885988128a1cf4,8,1,201,6d0fcf65,93d8ee04,APPLE,1,2026-03-30 08:33:38.000,2026-04-27 19:43:51.000,2026-04-27 19:43:51.000,541,,0
20930,b32e8921,2025-03-02 19:43:51.000,Amanda,Hayden,FEMALE,ES,2000-10-26,perezjessica@example.net,+34677879680,b6f2a6b297a846eb84f9bba17b65372c,15,1,201,8c884c42,5a7cc275,BOTH,1,2026-03-16 08:39:29.000,2026-04-05 19:43:51.000,2026-04-03 19:43:51.000,545,,0
20931,f8f84294,2024-05-08 19:43:51.000,Kristen,Lopez,FEMALE,ES,1972-08-25,kevin44@example.org,+34667257258,134e987aa0be4315b291bb8a83cd4422,1,1,201,fa4cd0b7,d213b55a,APPLE,1,2026-04-24 18:14:30.000,2024-12-12 19:43:51.000,2024-12-10 19:43:51.000,545,,0
20932,376f0486,2026-03-30 19:43:51.000,Sara,Fowler,FEMALE,ES,1970-10-10,ugutierrez@example.org,+34603012860,868e9ab60fe24ce6b4b2bb5b0301bc33,4,1,201,371827c4,dfb9c4cf,APPLE,0,2026-04-11 09:33:11.000,2026-04-23 19:43:51.000,2026-04-18 19:43:51.000,544,20930,0
20933,c4288f6e,2026-01-13 19:43:51.000,Nathan,Rangel,MALE,ES,1969-04-17,paynejohn@example.com,+34645994554,92cbd2b882b9467d916f7c3a9160348e,15,1,201,3a7884af,d2f63808,APPLE,1,2026-03-30 13:23:58.000,2026-04-10 19:43:51.000,2026-04-08 19:43:51.000,544,,0
20934,66481a7f,2024-08-20 19:43:51.000,Stacy,Taylor,FEMALE,ES,2003-04-20,sarah37@example.com,+34662236999,84758bd68adf40d5803b55ff26ad1e6e,9,1,201,0d49a5dc,0e775d4f,ANDROID,1,2026-04-15 01:15:49.000,2026-02-02 19:43:51.000,,542,,0
20935,2a4d8285,2024-10-17 19:43:51.000,James,King,MALE,ES,1988-12-28,douglasjohn@example.com,+34645025035,070121fee3774a0d9db3e1e7aa56a63f,5,1,201,71445ea1,3830c2bc,APPLE,1,2026-04-19 23:19:31.000,2026-01-11 19:43:51.000,2026-01-11 19:43:51.000,544,,0
20936,6b41d467,2024-05-08 19:43:51.000,Justin,Lane,MALE,ES,1979-02-06,williamgill@example.com,+34646580617,6f9dbb7afa5e4e3ba629ef20c9985ae7,11,1,201,3aeb7a76,9e67b914,APPLE,1,2026-04-03 04:48:05.000,2025-02-28 19:43:51.000,2025-02-27 19:43:51.000,541,,0
20937,03a9563e,2024-05-08 19:43:51.000,Jennifer,Solis,FEMALE,ES,2001-08-16,shawna96@example.net,+34673598335,cc7683b0ed1b48a980f2eef397befb58,10,1,201,c4abd3dc,3b9b277c,ANDROID,1,2026-03-10 03:22:16.000,2024-11-06 19:43:51.000,,544,,1
20938,5b8c058e,2024-05-15 19:43:51.000,Karen,Vincent,FEMALE,ES,1975-02-21,amanda83@example.org,+34635686974,27d9d196e80c4b31946610bafe7e5ee5,10,1,201,a7b2cffb,37bf564f,APPLE,0,2026-04-14 08:28:48.000,2026-04-29 19:43:51.000,2026-04-29 19:43:51.000,541,,0
20939,b7311b76,2025-01-24 19:43:51.000,Christian,Greer,MALE,ES,1975-01-08,schroederrobert@example.net,+34699438316,17b2f2ce92514c93b2897198d13a1266,3,1,201,bc9f5343,41892e12,ANDROID,1,2026-04-13 06:15:39.000,2026-04-20 19:43:51.000,,540,,0
20940,5a78017c,2024-06-26 19:43:51.000,Kimberly,Collins,FEMALE,ES,1988-12-21,michaeldonovan@example.com,+34656783007,c9decf48473c4f9f8403153f6a998c19,6,1,201,c2e60a0a,997f057c,APPLE,1,2026-03-28 00:57:02.000,2026-04-18 19:43:51.000,2026-04-15 19:43:51.000,540,,0
20941,40b83304,2025-01-27 19:43:51.000,Laura,Smith,FEMALE,ES,1969-09-18,hmacias@example.org,+34630849552,046f2b7768da42208a6e86bfe4b9841f,1,1,201,01c22f82,0fe05bed,APPLE,1,2026-04-05 04:19:55.000,2026-03-24 19:43:51.000,2026-03-21 19:43:51.000,544,,0
20942,40c09045,2024-11-02 19:43:51.000,Madeline,Larson,FEMALE,ES,1999-04-02,ramirezthomas@example.net,+34600677743,a5290f217a8043ba8485b63d9ad6fc09,10,1,201,bf720e11,d2562520,APPLE,1,2026-04-16 22:40:23.000,2026-01-25 19:43:51.000,2026-01-23 19:43:51.000,541,,0
20943,72d72ffa,2026-02-14 19:43:51.000,Heather,Davis,FEMALE,ES,1999-07-10,rodrigueztravis@example.com,+34658405561,7dd41979177a452c9cadb52a7bec1073,9,1,201,f827da39,7ad96093,ANDROID,0,2026-03-15 03:57:03.000,2026-05-05 19:43:51.000,,545,,0
20944,a08ca1b8,2024-07-05 19:43:51.000,Donna,Cervantes,FEMALE,ES,1967-12-27,david70@example.net,+34601491865,868821127ea7449e80009a757f355172,1,1,201,86131f4c,64c00280,APPLE,1,2026-04-30 06:16:29.000,2026-04-06 19:43:51.000,2026-04-01 19:43:51.000,539,,0
20945,dc620979,2024-08-30 19:43:51.000,Maureen,Freeman,FEMALE,ES,1980-11-15,kcummings@example.net,+34675869095,c0b04356ecd44b1e84542eda00858500,2,1,201,858f9083,b7e3e143,BOTH,0,2026-04-12 17:11:39.000,2026-03-17 19:43:51.000,2026-03-15 19:43:51.000,544,,0
20946,cafbf026,2024-05-08 19:43:51.000,Kimberly,Haynes,FEMALE,ES,1965-12-07,jasmine25@example.org,+34617431526,b779409fa4574c32a66f1baf4217ced0,5,1,201,0ce5a0e8,9e1892cc,ANDROID,1,2026-04-11 02:47:43.000,2024-09-07 19:43:51.000,,545,,1
20947,1ddf4f70,2024-08-27 19:43:51.000,William,Thomas,MALE,ES,2000-02-13,tfreeman@example.com,+34664932881,d708dd3e5d2949f581d81caf78a46b7b,12,1,201,5a593520,73638a22,ANDROID,1,2026-03-30 23:42:59.000,2025-08-16 19:43:51.000,,545,,0
20948,26d1356b,2024-11-16 19:43:51.000,James,Roberts,MALE,ES,1995-11-04,calderonerika@example.com,+34649134864,6a495672ff3940c09fada2bb62507c1b,4,1,201,6b62efd0,49cce303,ANDROID,0,2026-03-31 23:16:07.000,2026-03-09 19:43:51.000,,542,,0
20949,82137af1,2024-12-15 19:43:51.000,Steven,Kemp,MALE,ES,1982-05-22,nsnyder@example.org,+34657902668,3e81bced930547c38c0da45f87912a34,11,1,201,14aa364a,ec5fc810,APPLE,1,2026-03-18 00:28:42.000,2025-11-14 19:43:51.000,2025-11-10 19:43:51.000,545,,0
20950,16082295,2024-07-27 19:43:51.000,Stephanie,Kelley,FEMALE,ES,1981-02-05,williamgarcia@example.net,+34623794436,5dbd758edf9b4c65903f000e5c8e015d,15,1,201,87c90b1e,3a49fd68,ANDROID,1,2026-04-11 09:06:54.000,2026-04-15 19:43:51.000,,543,,0
20951,2bf36f08,2025-01-18 19:43:51.000,Laura,Nelson,FEMALE,ES,1996-01-05,yparker@example.com,+34694588886,6cb955bceff244fcb2de5e37909dd2f3,4,1,201,7d3af667,08ab0e2f,ANDROID,1,2026-05-06 06:02:12.000,2026-02-22 19:43:51.000,,544,,0
20952,c74b2ff5,2026-03-09 19:43:51.000,Howard,Bender,MALE,ES,1982-06-01,danny61@example.com,+34665151720,93dd88c8b1ce4a2a88a7c58d68b03e56,7,1,201,3eac1746,59134d91,APPLE,1,2026-04-04 11:31:57.000,2026-04-11 19:43:51.000,2026-04-09 19:43:51.000,540,,0
20953,676f803b,2024-08-15 19:43:51.000,Christopher,Frost,MALE,ES,1986-04-12,kellybaxter@example.net,+34675974078,05a692455d114ea8b85ffd34b0afcc4f,2,1,201,82079d96,66ac117e,BOTH,1,2026-03-25 19:15:52.000,2026-04-09 19:43:51.000,2026-04-07 19:43:51.000,541,,0
20954,e882b5c7,2025-09-26 19:43:51.000,David,Newman,MALE,ES,1998-03-19,christine52@example.net,+34625133771,f7c69c9df108487bb1803018cef045a9,12,1,201,,,NONE,0,,2026-02-21 19:43:51.000,,544,,0
20955,ee351535,2025-11-08 19:43:51.000,Joseph,Shaw,MALE,ES,1969-02-13,amiles@example.net,+34645485320,397378da744448cd8d096785bd8c1f58,11,1,201,b92639a4,b27c9113,ANDROID,0,2026-04-27 06:26:52.000,2026-04-06 19:43:51.000,,542,,0
20956,939df93a,2024-11-02 19:43:51.000,Adam,Nash,MALE,ES,2003-07-26,larryjones@example.org,+34690933216,d7a22d09ae934bec8545f56bfcd0ebb3,15,1,201,df116f96,a04c87f3,APPLE,0,2026-03-11 12:28:11.000,2026-04-10 19:43:51.000,2026-04-08 19:43:51.000,545,,0
20957,d40c3c9d,2024-06-26 19:43:51.000,Debra,Reyes,FEMALE,ES,1987-06-24,owensleslie@example.org,+34653079142,b505904890374464a7a7d9762d282b1e,5,1,201,91b97445,c1338f3e,APPLE,1,2026-03-18 03:58:36.000,2026-02-19 19:43:51.000,2026-02-14 19:43:51.000,545,,0
20958,fbe879f2,2024-12-31 19:43:51.000,Zachary,Combs,MALE,ES,1993-08-06,ericparker@example.com,+34682274214,9b99d4ed82614df1b2c74cb1b6edb993,14,1,201,65dd05d7,2280438f,APPLE,0,2026-05-06 02:20:25.000,2025-12-06 19:43:51.000,2025-12-02 19:43:51.000,540,,0
20959,54250c04,2024-10-26 19:43:51.000,Kristina,Christian,FEMALE,ES,1982-04-07,amanda42@example.org,+34622075857,d1db5af09f2b41868964853ae0a990b9,12,1,201,aaa1a373,dbce5e7d,APPLE,1,2026-05-01 19:35:25.000,2025-11-07 19:43:51.000,2025-11-05 19:43:51.000,539,,0
20960,5759a912,2025-04-03 19:43:51.000,Alan,Singh,MALE,ES,1984-09-07,cshort@example.net,+34684853331,ff2895c9fe8c4aaabca26b7ef8a226ba,15,1,201,17609982,20f123dc,APPLE,1,2026-03-28 09:42:55.000,2026-02-15 19:43:51.000,2026-02-12 19:43:51.000,545,,0
20961,69271920,2025-05-25 19:43:51.000,Tammy,Perez,FEMALE,ES,1979-01-22,fhanson@example.net,+34635822615,85013b22082647d2a029a0a6b3114173,2,1,201,63fcd745,fa64da38,APPLE,1,2026-04-11 00:55:14.000,2026-04-19 19:43:51.000,2026-04-19 19:43:51.000,539,,0
20962,889a439c,2024-07-18 19:43:51.000,Amy,Wilkinson,FEMALE,ES,2004-09-22,ptorres@example.net,+34613242994,520ad4091d7c4c9e89ff6958778da128,2,1,201,036c29d6,df2ccd75,BOTH,1,2026-04-28 23:17:47.000,2025-04-26 19:43:51.000,2025-04-23 19:43:51.000,545,,0
20963,597e9cfb,2024-11-30 19:43:51.000,Melanie,Ramirez,FEMALE,ES,1974-06-17,cameronfisher@example.com,+34607106372,c28ce097c78643f5bfb9cb51d73df7b5,15,1,201,ee32983a,9df3667f,APPLE,1,2026-04-18 21:29:11.000,2026-02-20 19:43:51.000,2026-02-18 19:43:51.000,540,,0
20964,a1dae283,2024-09-22 19:43:51.000,Stefanie,Harris,FEMALE,ES,1986-03-11,pwoodard@example.org,+34619389051,ee97bb522e544f91b24a1f27f1752dde,5,1,201,34eb56ee,69dc73d9,APPLE,1,2026-03-20 04:34:22.000,2025-09-12 19:43:51.000,2025-09-10 19:43:51.000,545,,0
20965,fe926173,2024-07-08 19:43:51.000,Kristin,Carroll,FEMALE,ES,2003-07-02,rmyers@example.com,+34699506813,23979a49c93147549ee1637e1814906c,15,1,201,052782d0,09093dca,BOTH,0,2026-04-08 15:59:10.000,2026-01-16 19:43:51.000,2026-01-15 19:43:51.000,543,,0
20966,3d3ce5b6,2025-04-01 19:43:51.000,Susan,Cain,FEMALE,ES,1983-09-05,rfisher@example.org,+34650175230,62398e7c8731401ba4276a0972aad5cf,6,1,201,ca057c1d,e79af3a1,APPLE,0,2026-03-19 13:26:07.000,2026-04-12 19:43:51.000,2026-04-11 19:43:51.000,543,,0
20967,307d03d6,2024-05-14 19:43:51.000,John,Morales,MALE,ES,2001-05-02,petersonlinda@example.com,+34686268665,f1e9ef6e15f744cbafa579e86e93f288,13,1,201,f8ffac20,ecacf816,APPLE,0,2026-03-22 19:21:08.000,2026-02-12 19:43:51.000,2026-02-10 19:43:51.000,539,,0
20968,b19011ae,2025-03-28 19:43:51.000,Brandi,Ferguson,FEMALE,ES,1967-04-12,anthonycline@example.org,+34690406186,f145c6fda325428880d36d4a263a7765,8,1,201,e1832d2b,7befbf44,APPLE,1,2026-03-28 15:43:13.000,2026-04-25 19:43:51.000,2026-04-22 19:43:51.000,542,,0
20969,09db86b0,2025-05-04 19:43:51.000,Samantha,Donovan,FEMALE,ES,1985-07-25,mitchelljeremy@example.com,+34637054406,373dacfa51604dfa97c877b4c84cf369,11,1,201,3f2611a1,50babcd2,BOTH,1,2026-04-16 02:38:17.000,2026-04-02 19:43:51.000,2026-03-28 19:43:51.000,543,,0
20970,506312df,2025-05-15 19:43:51.000,Susan,Hernandez,FEMALE,ES,1969-12-10,kcox@example.com,+34640004917,a7410e0e5c134078bc9384206b518ea0,13,1,201,770110c6,fb3db9dc,BOTH,1,2026-03-20 23:06:12.000,2026-03-08 19:43:51.000,2026-03-08 19:43:51.000,544,,0
20971,e52b5ba3,2025-03-11 19:43:51.000,Maria,Richardson,FEMALE,ES,1992-03-03,victoria58@example.org,+34646181297,043effaf20184dc792ce3a90b99cc4b3,4,1,201,8bb767bb,ccb3a225,APPLE,1,2026-04-06 10:37:19.000,2025-07-23 19:43:51.000,2025-07-20 19:43:51.000,540,,0
20972,a37bf87e,2025-04-23 19:43:51.000,Rachel,Lee,FEMALE,ES,1998-10-17,ysantos@example.com,+34627871839,c7bbaf7616fe46898f2025ddfa3aeb1c,3,1,201,5b122536,d5af2b97,APPLE,1,2026-04-12 10:26:12.000,2026-01-20 19:43:51.000,2026-01-18 19:43:51.000,545,,0
20973,081d7d23,2025-11-26 19:43:51.000,Melissa,Barnes,FEMALE,ES,1971-03-09,lisaperez@example.net,+34637853218,170b70f1bf9d4474904ac7ea6242cf5d,3,1,201,fcb4c27e,877d485f,ANDROID,0,2026-04-04 22:48:12.000,2026-02-11 19:43:51.000,,544,,0
20974,52ec2b2f,2026-01-31 19:43:51.000,Justin,Alexander,MALE,ES,2001-02-16,ereynolds@example.com,+34630560981,04a6143ee34f4caa8ce0dd7e0adf16cb,1,1,201,a7a82447,9cce1afe,APPLE,1,2026-05-02 12:30:44.000,2026-03-08 19:43:51.000,2026-03-06 19:43:51.000,539,,0
20975,ca10e8dd,2024-08-01 19:43:51.000,Tricia,Martinez,FEMALE,ES,1993-08-15,kwatson@example.com,+34672614775,4da56d1d9aaf414c99e88284b11bfcce,12,1,201,f1f2c4fb,39e67123,APPLE,1,2026-03-23 05:43:20.000,2026-04-16 19:43:51.000,2026-04-13 19:43:51.000,545,20925,0
20976,1cd9d589,2025-11-22 19:43:51.000,Peter,Johnson,MALE,ES,1973-06-07,derek79@example.org,+34692569349,e0bb0628644c4d3e83f4d8417b017f38,11,1,201,8d1711a4,53a0f888,ANDROID,1,2026-03-11 17:55:28.000,2026-04-12 19:43:51.000,,541,,0
20977,4ecc4595,2024-05-26 19:43:51.000,Nathan,Lyons,MALE,ES,1973-06-02,whitenicholas@example.org,+34644793482,45978e028ff34130869315b91bba29d8,1,1,201,989d36eb,d84f1936,APPLE,0,2026-04-19 04:58:51.000,2026-04-20 19:43:51.000,2026-04-20 19:43:51.000,539,,0
20978,d9275e1d,2024-09-07 19:43:51.000,Jacob,Rodriguez,MALE,ES,1966-09-04,ggraham@example.net,+34657495235,983bab3408194a048013315d0ac54904,5,1,201,97bac8b9,3dc96365,ANDROID,1,2026-03-18 21:05:53.000,2025-12-13 19:43:51.000,,545,,0
20979,fac6a401,2026-01-30 19:43:51.000,Lauren,Arellano,FEMALE,ES,1993-07-23,jessica31@example.com,+34688260354,8d79d6c6ccd74a858cf81009ea3995c6,4,1,201,af5947de,a53010fc,ANDROID,1,2026-04-10 21:51:15.000,2026-04-12 19:43:51.000,,541,,0
20980,1909b98c,2024-05-08 19:43:51.000,Andrew,Perry,MALE,ES,1967-12-23,brewerashley@example.net,+34648443672,b29209a65223454cb95bfb356909fdea,6,1,201,74394910,c902d39e,APPLE,1,2026-03-10 22:12:00.000,2024-09-16 19:43:51.000,2024-09-12 19:43:51.000,545,,0
20981,d710b2ec,2025-03-21 19:43:51.000,Peter,Horton,MALE,ES,1991-06-15,isaac88@example.org,+34609678798,9d33772f6780431cbe9495a9cc6cc798,15,1,201,11482899,d01d8966,APPLE,1,2026-03-11 16:34:11.000,2026-03-11 19:43:51.000,2026-03-09 19:43:51.000,543,20947,0
20982,f36c12b5,2024-05-08 19:43:51.000,Mckenzie,Hunt,FEMALE,ES,1971-04-28,hopkinsheather@example.com,+34601085575,ca58dd31f5e74f2c81d58967ec4a360c,5,1,201,868f42e9,7a38633f,APPLE,1,2026-05-06 16:37:11.000,2025-10-06 19:43:51.000,2025-10-02 19:43:51.000,545,,0
20983,9397a65c,2025-03-17 19:43:51.000,Kara,Lopez,FEMALE,ES,1993-05-03,aweaver@example.org,+34634477071,299b4d25086c4da8ab0a0315b28e6d50,9,1,201,c4e9d32f,d48ee2f6,APPLE,1,2026-05-04 05:45:58.000,2025-07-03 19:43:51.000,2025-07-02 19:43:51.000,543,,0
20984,842bcae8,2026-01-15 19:43:51.000,Crystal,Johnson,FEMALE,ES,1970-07-07,dennis35@example.net,+34658705005,7c3f74b8d21c4024b4df57ab0df1f7b4,12,1,201,0cb56aad,302003f6,APPLE,1,2026-04-05 04:57:50.000,2026-02-19 19:43:51.000,2026-02-15 19:43:51.000,544,,0
20985,c44cb369,2024-06-27 19:43:51.000,Jason,Blankenship,MALE,ES,2000-06-26,sancheztracey@example.net,+34679176232,3979aa9b50d94426a8dab1d1aff20b08,3,1,201,9f5cba04,306a49b8,ANDROID,0,2026-04-08 13:04:03.000,2026-01-26 19:43:51.000,,541,,0
20986,415c6893,2024-08-27 19:43:51.000,Jeffrey,Kennedy,MALE,ES,1967-08-04,kramersteve@example.com,+34601721661,453cf6f0e63d41fc8db043144c4012a6,13,1,201,3ee7cf22,2bf4c105,BOTH,1,2026-04-28 18:50:06.000,2026-03-21 19:43:51.000,2026-03-21 19:43:51.000,544,,0
20987,bf2c507d,2024-06-09 19:43:51.000,Deanna,Reeves,OTHER,ES,1989-11-09,sydneybaldwin@example.com,+34665474441,a016e8a055cb48afbcebe654f1304e1a,5,1,201,dab2c5c7,14a3e4ea,APPLE,1,2026-04-17 01:44:20.000,2026-04-22 19:43:51.000,2026-04-19 19:43:51.000,540,20930,0
20988,5114e737,2025-10-05 19:43:51.000,Jessica,House,OTHER,ES,1994-05-10,matthewpeters@example.com,+34692138394,d921e5edb3e445cf8983ae9e23b18b5c,15,1,201,4c49c27e,b3311a9c,APPLE,0,2026-04-03 13:17:45.000,2026-01-16 19:43:51.000,2026-01-15 19:43:51.000,540,20984,0
20989,1e974897,2024-05-08 19:43:51.000,Emily,Davenport,FEMALE,ES,1978-02-26,gdavis@example.com,+34622665895,d9ead903c1d349bbb1f276d168fb3fc3,9,1,201,6b1f630f,8b781c8f,APPLE,1,2026-03-29 07:37:33.000,2024-08-15 19:43:51.000,2024-08-13 19:43:51.000,541,,0
20990,5dbfbff2,2025-11-18 19:43:51.000,Anna,Barton,FEMALE,ES,1996-08-20,david99@example.org,+34633464664,120e6149f21442b59e6f7b6e45448773,6,1,201,afe0a0f6,f0e75e2f,APPLE,0,2026-03-22 08:26:24.000,2026-04-20 19:43:51.000,2026-04-17 19:43:51.000,545,,0
20991,2c9c86fc,2024-11-15 19:43:51.000,Michelle,Mercado,FEMALE,ES,1972-11-22,rpayne@example.com,+34643080620,fe5ffa428f924ded9eec259d3f01911f,9,1,201,d624800e,0f703107,APPLE,1,2026-03-22 19:15:23.000,2026-05-05 19:43:51.000,2026-05-04 19:43:51.000,541,,0
20992,f7f02b0b,2024-06-09 19:43:51.000,Jennifer,Meyer,FEMALE,ES,1968-06-12,bakerkevin@example.net,+34625434642,3d606e2c27594b7aa6f06bb915c2b401,15,1,201,6808988c,80b7f9e1,ANDROID,1,2026-03-29 06:34:40.000,2026-04-24 19:43:51.000,,540,,0
20993,01bb140d,2024-11-26 19:43:51.000,Margaret,Rich,FEMALE,ES,2001-08-01,archerjennifer@example.com,+34679154775,8c667d53a32c4b9da9c39b3fab5b7e72,4,1,201,,,NONE,0,,2025-08-11 19:43:51.000,,539,,0
20994,79ffec68,2024-12-21 19:43:51.000,Linda,Austin,FEMALE,ES,1995-01-25,blairmichaela@example.org,+34616967314,9526f0f7faca4e53b4314fb3fc94dd3c,3,1,201,35d1faf8,a5c02926,APPLE,1,2026-04-26 06:49:31.000,2026-04-13 19:43:51.000,2026-04-12 19:43:51.000,544,,0
20995,af63895c,2024-05-08 19:43:51.000,Eric,Cobb,MALE,ES,1975-12-04,moralesrebecca@example.org,+34658166913,49c32cf2cd4b4a498c05df64ae1d80b6,3,1,201,6bfd42f7,3f2b8e0f,APPLE,1,2026-03-20 20:21:42.000,2026-03-22 19:43:51.000,2026-03-17 19:43:51.000,545,,0
20996,7f256cd8,2025-01-17 19:43:51.000,Stephanie,Mitchell,FEMALE,ES,2001-10-28,barneslisa@example.net,+34650019093,d3f6579e3ade496eb5b6648062fd8e3c,11,1,201,fd36918d,0db42a63,ANDROID,0,2026-05-06 00:38:47.000,2026-02-01 19:43:51.000,,540,,0
20997,d6945b34,2025-04-05 19:43:51.000,Morgan,Morris,FEMALE,ES,1988-11-12,justinconley@example.org,+34644037110,a4da0e5c04c346a0ba6eabd76346199e,7,1,201,178c76b5,adc341cf,ANDROID,1,2026-04-17 23:15:13.000,2026-03-13 19:43:51.000,,542,,0
20998,4bf96bb8,2024-08-29 19:43:51.000,William,Cook,MALE,ES,1980-06-23,jacquelineflowers@example.com,+34631315945,c8ea1bb71d1f414986f7428141514175,4,1,201,565b9b3f,910ca25d,BOTH,1,2026-05-08 08:39:39.000,2026-05-05 19:43:51.000,2026-05-02 19:43:51.000,539,,0
20999,39e97e10,2025-10-19 19:43:51.000,Bruce,Pena,MALE,ES,1969-11-06,troy49@example.com,+34651396386,f67ecbc1f8fa499bb7737006b013a992,11,1,201,ef525f85,ea1a2ee2,APPLE,1,2026-03-21 03:10:28.000,2026-02-13 19:43:51.000,2026-02-10 19:43:51.000,541,,0
21000,1325ad1a,2025-08-02 19:43:51.000,Kathy,Ponce,FEMALE,ES,1989-05-06,billy32@example.net,+34667306299,2b3a9c647c374a129733a982272353bc,9,1,201,ce9dfaa1,561fe795,APPLE,1,2026-04-28 03:12:12.000,2025-12-26 19:43:51.000,2025-12-22 19:43:51.000,544,,0
